"X1","id","category","sub_category","order_date","sales"
7344,"TB-21520","Office Supplies","Storage",2014-12-26,191.88
7345,"DV-13045","Furniture","Tables",2017-12-11,721.875
7346,"DV-13045","Technology","Phones",2017-12-11,73.568
7347,"DV-13045","Office Supplies","Art",2017-12-11,13.584
7348,"DV-13045","Furniture","Chairs",2017-12-11,64.784
7349,"SC-20020","Office Supplies","Appliances",2014-03-03,176.772
7350,"JB-15400","Office Supplies","Binders",2017-10-21,38.82
7351,"JB-15400","Office Supplies","Binders",2017-10-21,21.9
7352,"GH-14425","Technology","Accessories",2017-11-10,111.79
7353,"MG-17650","Technology","Phones",2017-03-16,445.44
7354,"RD-19660","Office Supplies","Labels",2016-09-22,16.52
7355,"SN-20560","Office Supplies","Paper",2017-02-06,29.9
7356,"AH-10690","Office Supplies","Binders",2015-12-31,116.4
7357,"MZ-17335","Office Supplies","Art",2016-10-09,1.408
7358,"MZ-17335","Furniture","Furnishings",2016-10-09,169.568
7359,"AR-10345","Technology","Phones",2014-12-30,251.964
7360,"AR-10345","Furniture","Tables",2014-12-30,523.764
7361,"JF-15295","Office Supplies","Paper",2016-04-12,19.44
7362,"JF-15295","Furniture","Chairs",2016-04-12,194.352
7363,"JF-15295","Office Supplies","Binders",2016-04-12,36.624
7364,"DS-13180","Technology","Phones",2016-11-28,340.182
7365,"DS-13180","Office Supplies","Fasteners",2016-11-28,12.672
7366,"DS-13180","Office Supplies","Binders",2016-11-28,6.888
7367,"DS-13180","Office Supplies","Storage",2016-11-28,32.544
7368,"DS-13180","Furniture","Chairs",2016-11-28,347.802
7369,"BP-11095","Office Supplies","Binders",2017-04-15,15.57
7370,"TG-21310","Office Supplies","Labels",2015-03-09,4.608
7371,"BT-11395","Technology","Phones",2014-10-28,257.98
7372,"JF-15190","Office Supplies","Storage",2017-01-07,153.78
7373,"JF-15190","Office Supplies","Storage",2017-01-07,61.02
7374,"JF-15190","Office Supplies","Supplies",2017-01-07,110.11
7375,"JF-15190","Office Supplies","Fasteners",2017-01-07,7.89
7376,"MK-17905","Office Supplies","Binders",2017-08-13,36.024
7377,"GG-14650","Office Supplies","Art",2017-11-02,54.336
7378,"MC-18130","Office Supplies","Storage",2014-09-19,92.52
7379,"ML-18265","Office Supplies","Art",2015-05-31,10.272
7380,"AG-10270","Office Supplies","Storage",2016-09-13,40.74
7381,"AG-10270","Office Supplies","Labels",2016-09-13,14.4
7382,"AG-10270","Technology","Phones",2016-09-13,149.95
7383,"AG-10270","Office Supplies","Supplies",2016-09-13,16.9
7384,"AG-10270","Office Supplies","Paper",2016-09-13,17.61
7385,"AG-10270","Office Supplies","Appliances",2016-09-13,378
7386,"AG-10270","Office Supplies","Paper",2016-09-13,17.64
7387,"AG-10270","Office Supplies","Storage",2016-09-13,373.08
7388,"AG-10270","Furniture","Furnishings",2016-09-13,1336.44
7389,"AG-10270","Technology","Phones",2016-09-13,29.97
7390,"TT-21070","Furniture","Chairs",2017-11-29,390.368
7391,"TT-21070","Furniture","Furnishings",2017-11-29,101.52
7392,"LT-16765","Office Supplies","Paper",2017-12-04,74.352
7393,"DD-13570","Office Supplies","Paper",2017-05-02,15.7
7394,"DD-13570","Office Supplies","Art",2017-05-02,59.52
7395,"DD-13570","Office Supplies","Paper",2017-05-02,34.4
7396,"DB-12970","Furniture","Tables",2016-12-25,313.176
7397,"DB-12970","Furniture","Chairs",2016-12-25,866.646
7398,"DM-12955","Office Supplies","Appliances",2014-09-30,795.408
7399,"ME-17725","Office Supplies","Paper",2014-07-12,35.856
7400,"ME-17725","Technology","Accessories",2014-07-12,23.84
7401,"TR-21325","Furniture","Furnishings",2016-09-08,43.13
7402,"TR-21325","Office Supplies","Paper",2016-09-08,30.87
7403,"SH-20395","Office Supplies","Supplies",2017-08-06,70.12
7404,"CB-12535","Furniture","Bookcases",2015-05-14,509.9575
7405,"CB-12535","Furniture","Furnishings",2015-05-14,122.91
7406,"CB-12535","Furniture","Chairs",2015-05-14,97.568
7407,"CB-12535","Furniture","Chairs",2015-05-14,722.352
7408,"ML-17410","Office Supplies","Labels",2017-01-20,11.52
7409,"JG-15310","Furniture","Furnishings",2016-05-30,167.84
7410,"JS-15880","Furniture","Tables",2014-04-08,172.11
7411,"AG-10270","Technology","Accessories",2014-07-23,99.98
7412,"MG-17890","Technology","Phones",2017-05-30,156.792
7413,"MG-17890","Technology","Accessories",2017-05-30,35.36
7414,"MG-17890","Furniture","Furnishings",2017-05-30,13.592
7415,"SC-20770","Furniture","Chairs",2016-03-13,386.68
7416,"SC-20770","Technology","Accessories",2016-03-13,379.96
7417,"SC-20770","Technology","Phones",2016-03-13,539.91
7418,"SC-20770","Office Supplies","Paper",2016-03-13,41.24
7419,"SC-20770","Office Supplies","Binders",2016-03-13,51.897
7420,"SC-20770","Office Supplies","Storage",2016-03-13,552.56
7421,"SC-20770","Office Supplies","Binders",2016-03-13,23.16
7422,"SC-20770","Office Supplies","Storage",2016-03-13,126.08
7423,"SC-20770","Technology","Machines",2016-03-13,449.1
7424,"BS-11755","Office Supplies","Appliances",2017-04-10,195.104
7425,"BS-11755","Furniture","Furnishings",2017-04-10,36.672
7426,"LC-17140","Furniture","Chairs",2016-06-25,85.246
7427,"LC-17140","Furniture","Furnishings",2016-06-25,32.712
7428,"MH-17440","Office Supplies","Binders",2014-03-17,11.43
7429,"MH-17440","Office Supplies","Binders",2014-03-17,30.44
7430,"MH-17440","Office Supplies","Paper",2014-03-17,12.96
7431,"MH-17440","Office Supplies","Paper",2014-03-17,16
7432,"MH-17440","Office Supplies","Appliances",2014-03-17,32.67
7433,"RD-19720","Office Supplies","Fasteners",2014-08-09,4.464
7434,"RD-19720","Office Supplies","Binders",2014-08-09,9.345
7435,"BP-11095","Office Supplies","Binders",2015-07-26,9.144
7436,"BP-11095","Office Supplies","Binders",2015-07-26,23.136
7437,"BP-11095","Office Supplies","Art",2015-07-26,99.2
7438,"BF-11020","Office Supplies","Binders",2014-02-15,21.36
7439,"CP-12085","Furniture","Furnishings",2015-03-24,46.9
7440,"JL-15235","Office Supplies","Binders",2017-09-02,18.72
7441,"JL-15235","Furniture","Tables",2017-09-02,236.528
7442,"JG-15805","Office Supplies","Labels",2015-11-16,18.9
7443,"VP-21760","Office Supplies","Paper",2014-12-09,10.688
7444,"VP-21760","Office Supplies","Storage",2014-12-09,237.096
7445,"RD-19810","Office Supplies","Paper",2017-02-03,5.184
7446,"RD-19810","Office Supplies","Paper",2017-02-03,65.584
7447,"RD-19810","Furniture","Furnishings",2017-02-03,22.2
7448,"RD-19810","Office Supplies","Paper",2017-02-03,419.4
7449,"MH-18025","Furniture","Furnishings",2017-11-11,88.92
7450,"SJ-20125","Office Supplies","Art",2017-09-17,9.912
7451,"SJ-20125","Furniture","Chairs",2017-09-17,318.43
7452,"SJ-20125","Office Supplies","Binders",2017-09-17,5.8
7453,"SJ-20125","Technology","Phones",2017-09-17,1415.76
7454,"FM-14380","Technology","Phones",2017-06-25,148.48
7455,"KH-16360","Office Supplies","Labels",2016-07-30,9.248
7456,"KH-16360","Office Supplies","Storage",2016-07-30,1036.624
7457,"LL-16840","Technology","Phones",2015-04-16,569.64
7458,"LL-16840","Office Supplies","Binders",2015-04-16,9.14
7459,"LL-16840","Furniture","Furnishings",2015-04-16,1196.86
7460,"LL-16840","Furniture","Bookcases",2015-04-16,523.26
7461,"AR-10540","Technology","Copiers",2015-04-11,639.968
7462,"AR-10540","Office Supplies","Paper",2015-04-11,52.76
7463,"NP-18670","Technology","Accessories",2015-02-27,538.92
7464,"LP-17095","Office Supplies","Art",2016-09-08,14.88
7465,"LP-17095","Office Supplies","Paper",2016-09-08,34.24
7466,"LP-17095","Office Supplies","Storage",2016-09-08,261.74
7467,"AH-10690","Office Supplies","Appliances",2016-05-19,87.84
7468,"TB-21190","Furniture","Furnishings",2017-11-11,34.92
7469,"AA-10315","Office Supplies","Paper",2014-09-15,14.94
7470,"AA-10315","Furniture","Furnishings",2014-09-15,14.56
7471,"AC-10615","Office Supplies","Binders",2015-09-15,3.576
7472,"AC-10615","Office Supplies","Storage",2015-09-15,147.184
7473,"EM-14140","Technology","Copiers",2016-07-01,1499.95
7474,"QJ-19255","Office Supplies","Art",2016-04-10,13.568
7475,"ME-17320","Furniture","Chairs",2014-01-06,2573.82
7476,"ME-17320","Office Supplies","Binders",2014-01-06,609.98
7477,"ME-17320","Office Supplies","Art",2014-01-06,5.48
7478,"ME-17320","Technology","Phones",2014-01-06,391.98
7479,"ME-17320","Technology","Phones",2014-01-06,755.96
7480,"ME-17320","Office Supplies","Fasteners",2014-01-06,31.12
7481,"ME-17320","Office Supplies","Paper",2014-01-06,6.54
7482,"LB-16795","Office Supplies","Envelopes",2016-09-01,12.78
7483,"JP-16135","Office Supplies","Binders",2014-09-23,18.464
7484,"EB-13705","Furniture","Chairs",2014-12-15,445.802
7485,"CS-12400","Office Supplies","Art",2017-12-28,2.48
7486,"CS-12400","Office Supplies","Binders",2017-12-28,25.9
7487,"PM-19135","Office Supplies","Paper",2015-12-19,29.9
7488,"PM-19135","Technology","Accessories",2015-12-19,2249.91
7489,"PM-19135","Furniture","Tables",2015-12-19,1053.164
7490,"AA-10645","Office Supplies","Paper",2017-11-05,12.96
7491,"FA-14230","Furniture","Furnishings",2015-09-10,106.68
7492,"CM-12190","Technology","Phones",2017-11-16,119.94
7493,"CC-12475","Office Supplies","Paper",2017-09-11,10.272
7494,"CC-12475","Furniture","Tables",2017-09-11,512.19
7495,"CC-12475","Office Supplies","Appliances",2017-09-11,1.556
7496,"TC-21295","Office Supplies","Binders",2017-07-14,4.448
7497,"TC-21295","Furniture","Furnishings",2017-07-14,276.69
7498,"TC-21295","Office Supplies","Fasteners",2017-07-14,4.96
7499,"TC-21295","Office Supplies","Art",2017-07-14,71.92
7500,"TC-21295","Furniture","Furnishings",2017-07-14,18.84
7501,"TC-21295","Technology","Accessories",2017-07-14,140.97
7502,"TC-21295","Technology","Phones",2017-07-14,470.376
7503,"TB-21400","Office Supplies","Art",2017-03-30,6.08
7504,"TB-21400","Technology","Phones",2017-03-30,164.792
7505,"JK-15325","Office Supplies","Envelopes",2016-01-31,23.36
7506,"BW-11200","Office Supplies","Binders",2017-06-08,12.176
7507,"SH-20395","Technology","Phones",2014-11-02,46.384
7508,"SH-20395","Office Supplies","Storage",2014-11-02,362.92
7509,"JL-15835","Office Supplies","Paper",2017-07-14,9.248
7510,"JL-15835","Technology","Phones",2017-07-14,1889.946
7511,"JL-15835","Office Supplies","Storage",2017-07-14,62.04
7512,"JL-15835","Furniture","Furnishings",2017-07-14,396.92
7513,"JL-15835","Office Supplies","Storage",2017-07-14,239.456
7514,"JL-15835","Office Supplies","Art",2017-07-14,13.12
7515,"JL-15835","Office Supplies","Binders",2017-12-09,29.36
7516,"JL-15835","Office Supplies","Appliances",2017-12-09,214.9
7517,"JL-15835","Office Supplies","Binders",2017-12-09,15.92
7518,"JL-15835","Technology","Accessories",2017-12-09,146.45
7519,"JL-15835","Office Supplies","Storage",2017-12-09,15.14
7520,"JL-15835","Office Supplies","Labels",2017-12-09,5.76
7521,"JL-15835","Technology","Copiers",2017-12-09,1399.98
7522,"MD-17350","Office Supplies","Binders",2016-09-05,8.952
7523,"MD-17350","Office Supplies","Binders",2016-09-05,8.856
7524,"MD-17350","Furniture","Chairs",2016-09-05,85.246
7525,"CL-12565","Office Supplies","Envelopes",2014-09-10,21.728
7526,"CL-12565","Furniture","Chairs",2014-09-10,1487.04
7527,"RA-19885","Office Supplies","Envelopes",2017-09-26,71.88
7528,"RA-19885","Furniture","Furnishings",2017-09-26,9.24
7529,"RA-19885","Office Supplies","Paper",2017-09-26,35.88
7530,"RA-19885","Office Supplies","Binders",2017-09-26,17.04
7531,"RA-19885","Office Supplies","Binders",2017-09-26,931.176
7532,"LC-16885","Furniture","Furnishings",2016-06-17,266.352
7533,"LC-16885","Furniture","Chairs",2016-06-17,483.136
7534,"SW-20245","Furniture","Chairs",2017-02-25,196.784
7535,"SW-20245","Furniture","Bookcases",2017-02-25,231.92
7536,"HG-14965","Office Supplies","Supplies",2017-03-31,29.7
7537,"MV-17485","Furniture","Furnishings",2017-12-03,13.592
7538,"GT-14710","Office Supplies","Paper",2016-02-19,70.88
7539,"BS-11380","Office Supplies","Storage",2017-12-02,114.288
7540,"BS-11380","Office Supplies","Binders",2017-12-02,36.624
7541,"BS-11380","Furniture","Bookcases",2017-12-02,242.352
7542,"BS-11380","Technology","Phones",2017-12-02,49.616
7543,"BS-11380","Furniture","Furnishings",2017-12-02,508.704
7544,"BS-11380","Technology","Phones",2017-12-02,57.36
7545,"BS-11380","Furniture","Chairs",2017-12-02,906.68
7546,"CM-12715","Technology","Phones",2014-10-10,719.952
7547,"CM-12715","Technology","Phones",2014-10-10,755.944
7548,"CM-12715","Office Supplies","Binders",2014-10-10,11.98
7549,"CM-12715","Office Supplies","Binders",2014-10-10,0.898
7550,"EM-13825","Furniture","Furnishings",2016-09-05,21.204
7551,"KH-16330","Office Supplies","Envelopes",2014-11-20,34.74
7552,"KH-16330","Technology","Phones",2014-11-20,833.94
7553,"KH-16330","Office Supplies","Binders",2014-11-20,12.96
7554,"KH-16330","Office Supplies","Paper",2014-11-20,25.92
7555,"AF-10885","Furniture","Bookcases",2014-05-10,349.965
7556,"AF-10885","Office Supplies","Art",2014-05-10,22.32
7557,"JR-16210","Office Supplies","Paper",2017-11-27,158.28
7558,"JR-16210","Office Supplies","Binders",2017-11-27,497.94
7559,"DL-12925","Office Supplies","Appliances",2014-11-01,533.94
7560,"DL-12925","Office Supplies","Paper",2014-11-01,167.94
7561,"DL-12925","Furniture","Furnishings",2014-11-01,31.68
7562,"BD-11605","Furniture","Chairs",2016-12-30,170.786
7563,"RB-19570","Furniture","Bookcases",2016-09-03,198.744
7564,"RB-19795","Technology","Accessories",2017-10-05,63.824
7565,"TB-21250","Furniture","Chairs",2016-01-30,435.168
7566,"TB-21250","Furniture","Bookcases",2016-01-30,48.58
7567,"KN-16390","Technology","Accessories",2017-04-21,47.976
7568,"KN-16390","Office Supplies","Paper",2017-04-21,20.736
7569,"RL-19615","Office Supplies","Art",2014-12-05,26.46
7570,"RL-19615","Office Supplies","Paper",2014-12-05,49.12
7571,"RL-19615","Office Supplies","Fasteners",2014-12-05,15
7572,"FH-14275","Office Supplies","Storage",2014-10-21,194.7
7573,"FH-14275","Furniture","Tables",2014-10-21,591.32
7574,"FH-14275","Office Supplies","Art",2014-10-21,2.84
7575,"YS-21880","Office Supplies","Storage",2015-12-08,221.96
7576,"YS-21880","Technology","Accessories",2015-12-08,236
7577,"SW-20755","Technology","Accessories",2014-11-02,41.94
7578,"SW-20755","Technology","Phones",2014-11-02,52.792
7579,"PN-18775","Furniture","Chairs",2016-12-18,563.94
7580,"AT-10735","Office Supplies","Appliances",2015-11-23,2625.12
7581,"AT-10735","Office Supplies","Art",2015-11-23,17.94
7582,"EJ-13720","Office Supplies","Storage",2015-08-13,422.856
7583,"DM-13345","Furniture","Chairs",2015-04-16,127.764
7584,"KH-16690","Technology","Phones",2014-03-21,3499.93
7585,"KH-16690","Office Supplies","Labels",2014-03-21,14.4
7586,"KH-16690","Office Supplies","Paper",2014-03-21,122.97
7587,"KH-16690","Office Supplies","Art",2014-03-21,9.32
7588,"KH-16690","Office Supplies","Binders",2014-03-21,122.94
7589,"MB-18085","Furniture","Furnishings",2017-11-16,17.31
7590,"DK-12895","Office Supplies","Art",2015-09-25,128.744
7591,"DB-13210","Furniture","Furnishings",2016-09-05,58.248
7592,"DB-13210","Furniture","Chairs",2016-09-05,71.246
7593,"DB-13210","Office Supplies","Art",2016-09-05,7.872
7594,"DB-13210","Furniture","Chairs",2016-09-05,887.271
7595,"CV-12295","Office Supplies","Binders",2017-04-20,146.86
7596,"CV-12295","Office Supplies","Binders",2017-04-20,36.56
7597,"GK-14620","Technology","Phones",2015-06-15,225.576
7598,"JA-15970","Office Supplies","Art",2014-09-17,5.248
7599,"JA-15970","Office Supplies","Art",2014-09-17,38.256
7600,"JA-15970","Office Supplies","Paper",2014-09-17,40.24
7601,"JA-15970","Technology","Machines",2014-09-17,29.925
7602,"JA-15970","Office Supplies","Paper",2014-09-17,148.704
7603,"JA-15970","Technology","Accessories",2014-09-17,55.92
7604,"TH-21115","Office Supplies","Paper",2016-07-08,12.96
7605,"BS-11665","Furniture","Furnishings",2016-05-27,25.176
7606,"BS-11665","Furniture","Furnishings",2016-05-27,5.584
7607,"BS-11665","Office Supplies","Storage",2016-05-27,1297.368
7608,"NS-18505","Office Supplies","Storage",2017-12-24,264.32
7609,"MK-18160","Office Supplies","Paper",2017-05-03,25.92
7610,"MK-18160","Office Supplies","Art",2017-05-03,22.96
7611,"SA-20830","Office Supplies","Paper",2014-02-22,19.44
7612,"BH-11710","Office Supplies","Paper",2015-02-08,9.54
7613,"BH-11710","Office Supplies","Fasteners",2015-02-08,5.81
7614,"BH-11710","Office Supplies","Art",2015-02-08,5.76
7615,"SC-20380","Furniture","Furnishings",2015-08-24,14.91
7616,"RF-19345","Office Supplies","Binders",2014-11-30,6.642
7617,"CM-12235","Office Supplies","Paper",2016-12-10,18.54
7618,"CM-12235","Office Supplies","Binders",2016-12-10,679.96
7619,"JM-15655","Furniture","Tables",2017-10-27,189.576
7620,"JM-15655","Technology","Phones",2017-10-27,71.96
7621,"RB-19435","Technology","Phones",2014-11-25,539.92
7622,"RB-19435","Furniture","Chairs",2014-11-25,725.344
7623,"RB-19435","Office Supplies","Art",2014-11-25,7.44
7624,"SS-20515","Office Supplies","Appliances",2014-07-14,39.48
7625,"NM-18445","Office Supplies","Appliances",2015-05-23,850.5
7626,"NM-18445","Furniture","Furnishings",2015-05-23,75.33
7627,"EM-14095","Office Supplies","Appliances",2015-11-21,325.632
7628,"EM-14095","Technology","Accessories",2015-11-21,23.344
7629,"EM-14095","Office Supplies","Labels",2015-11-21,16.52
7630,"MP-17470","Office Supplies","Envelopes",2014-03-30,335.72
7631,"MP-17470","Technology","Phones",2014-03-30,251.944
7632,"MP-17470","Furniture","Chairs",2014-03-30,127.302
7633,"KH-16360","Furniture","Chairs",2017-12-29,1207.84
7634,"KH-16360","Office Supplies","Binders",2017-12-29,12.53
7635,"KH-16360","Office Supplies","Art",2017-12-29,34.58
7636,"KH-16360","Furniture","Chairs",2017-12-29,300.98
7637,"KH-16360","Furniture","Chairs",2017-12-29,258.75
7638,"DB-13555","Office Supplies","Art",2017-03-02,59.52
7639,"DB-13555","Office Supplies","Envelopes",2017-03-02,57.96
7640,"DB-13555","Furniture","Bookcases",2017-03-02,441.96
7641,"DB-13555","Office Supplies","Paper",2017-03-02,68.04
7642,"LB-16795","Technology","Machines",2016-10-06,703.71
7643,"LB-16795","Office Supplies","Binders",2016-10-06,17.904
7644,"LB-16795","Office Supplies","Binders",2016-10-06,11.976
7645,"LB-16795","Technology","Accessories",2016-10-06,67.96
7646,"CA-11965","Furniture","Chairs",2015-04-05,892.224
7647,"DL-12925","Technology","Machines",2014-09-09,1299.99
7648,"FC-14335","Office Supplies","Binders",2016-03-15,4.544
7649,"FC-14335","Furniture","Chairs",2016-03-15,1352.032
7650,"DB-13120","Furniture","Tables",2015-12-27,1548.99
7651,"DB-13120","Office Supplies","Envelopes",2015-12-27,19.872
7652,"CK-12205","Technology","Accessories",2017-08-07,119.448
7653,"CK-12205","Office Supplies","Storage",2017-08-07,118.16
7654,"FW-14395","Office Supplies","Art",2015-03-22,19.56
7655,"JM-15865","Furniture","Furnishings",2015-11-30,80.96
7656,"JM-15865","Office Supplies","Paper",2015-11-30,25.92
7657,"PS-18970","Office Supplies","Appliances",2014-04-15,106.96
7658,"PS-18970","Furniture","Furnishings",2014-04-15,187.76
7659,"TC-21475","Office Supplies","Binders",2017-07-30,76.776
7660,"CV-12805","Office Supplies","Binders",2017-06-01,53.9
7661,"VS-21820","Furniture","Furnishings",2014-01-07,76.728
7662,"VS-21820","Office Supplies","Binders",2014-01-07,10.43
7663,"SC-20575","Office Supplies","Art",2017-09-29,99.2
7664,"SG-20605","Office Supplies","Art",2017-09-13,15.92
7665,"NB-18580","Furniture","Furnishings",2014-10-22,129.92
7666,"DR-12940","Office Supplies","Binders",2016-10-04,30.4
7667,"DR-12940","Technology","Copiers",2016-10-04,5399.91
7668,"DR-12940","Office Supplies","Storage",2016-10-04,119.1
7669,"MA-17560","Office Supplies","Paper",2015-11-27,40.08
7670,"MA-17560","Office Supplies","Paper",2015-11-27,59.94
7671,"MA-17560","Technology","Accessories",2015-11-27,259.98
7672,"MA-17560","Furniture","Bookcases",2015-11-27,170.98
7673,"MA-17560","Furniture","Furnishings",2015-11-27,38.97
7674,"MA-17560","Office Supplies","Paper",2015-11-27,154.9
7675,"MA-17560","Furniture","Tables",2015-11-27,446.068
7676,"TS-21655","Office Supplies","Appliances",2017-05-06,152.94
7677,"JG-15115","Technology","Accessories",2014-10-08,23.472
7678,"KM-16375","Office Supplies","Paper",2014-12-31,195.64
7679,"KM-16375","Office Supplies","Paper",2014-12-31,14.94
7680,"KM-16375","Technology","Accessories",2014-12-31,1687.8
7681,"KM-16375","Furniture","Bookcases",2014-12-31,341.96
7682,"KM-16375","Furniture","Chairs",2014-12-31,605.88
7683,"SD-20485","Office Supplies","Appliances",2015-04-28,186.732
7684,"SD-20485","Office Supplies","Binders",2015-04-28,3812.97
7685,"TT-21070","Office Supplies","Binders",2015-02-14,26.424
7686,"TT-21070","Technology","Phones",2015-02-14,625.99
7687,"BB-11545","Furniture","Tables",2016-11-25,1568.61
7688,"BB-11545","Office Supplies","Binders",2016-11-25,17.3
7689,"BB-11545","Technology","Accessories",2016-11-25,160
7690,"RS-19420","Office Supplies","Appliances",2017-07-15,179.94
7691,"RS-19420","Furniture","Tables",2017-07-15,872.94
7692,"RS-19420","Office Supplies","Paper",2017-07-15,12.96
7693,"AI-10855","Office Supplies","Labels",2014-12-29,88.8
7694,"AI-10855","Technology","Phones",2014-12-29,319.968
7695,"MC-17275","Furniture","Chairs",2016-03-22,167.888
7696,"AH-10120","Office Supplies","Paper",2017-07-02,163.96
7697,"AH-10120","Office Supplies","Binders",2017-07-02,5.232
7698,"BF-11170","Technology","Copiers",2017-12-14,1199.98
7699,"BF-11170","Office Supplies","Storage",2017-12-14,73.85
7700,"BF-11170","Office Supplies","Supplies",2017-12-14,25.71
7701,"BF-11170","Office Supplies","Fasteners",2017-12-14,17.28
7702,"BF-11170","Furniture","Tables",2017-12-14,526.582
7703,"AA-10480","Office Supplies","Paper",2016-08-26,11.56
7704,"AA-10480","Technology","Phones",2016-08-26,209.97
7705,"AA-10480","Furniture","Tables",2016-08-26,447.84
7706,"AA-10480","Technology","Accessories",2016-08-26,479.97
7707,"AA-10480","Office Supplies","Art",2016-08-26,8.64
7708,"SV-20815","Office Supplies","Art",2017-10-15,11.68
7709,"EH-14185","Technology","Accessories",2014-10-25,40.776
7710,"EH-14185","Office Supplies","Binders",2014-10-25,13.698
7711,"JL-15850","Technology","Phones",2015-04-02,87.8
7712,"JM-15250","Furniture","Furnishings",2017-10-28,77.952
7713,"JM-15250","Office Supplies","Storage",2017-10-28,147.184
7714,"JM-15250","Office Supplies","Paper",2017-10-28,47.952
7715,"JB-15925","Office Supplies","Appliances",2014-12-05,250.26
7716,"PB-19105","Technology","Accessories",2017-11-03,40.776
7717,"SP-20620","Office Supplies","Paper",2015-01-06,29.6
7718,"SP-20620","Office Supplies","Binders",2015-01-06,1.938
7719,"MC-17605","Technology","Accessories",2017-09-09,159.96
7720,"BG-11695","Office Supplies","Art",2015-01-05,59.52
7721,"BG-11695","Office Supplies","Envelopes",2015-01-05,17.48
7722,"BG-11695","Office Supplies","Binders",2015-01-05,13.168
7723,"JO-15550","Office Supplies","Appliances",2017-04-16,40.74
7724,"AR-10345","Furniture","Chairs",2015-09-10,179.886
7725,"TS-21505","Office Supplies","Appliances",2016-09-25,286.256
7726,"TS-21505","Office Supplies","Storage",2016-09-25,24.224
7727,"TS-21505","Office Supplies","Storage",2016-09-25,331.536
7728,"JK-15640","Office Supplies","Art",2015-03-16,17.52
7729,"GA-14515","Office Supplies","Art",2016-11-26,17.856
7730,"TN-21040","Technology","Accessories",2016-09-26,431.976
7731,"TW-21025","Furniture","Chairs",2017-06-13,291.136
7732,"PA-19060","Office Supplies","Envelopes",2017-09-18,114.848
7733,"JD-15790","Office Supplies","Paper",2017-06-02,10.688
7734,"MN-17935","Office Supplies","Paper",2016-05-15,15.232
7735,"GM-14500","Office Supplies","Art",2017-09-15,12.42
7736,"DG-13300","Office Supplies","Paper",2016-08-22,19.44
7737,"JG-15160","Office Supplies","Binders",2014-05-30,70.368
7738,"AG-10330","Office Supplies","Art",2017-12-18,12.672
7739,"JF-15355","Technology","Phones",2017-07-30,89.95
7740,"SC-20680","Office Supplies","Paper",2014-11-21,6.58
7741,"SC-20680","Technology","Accessories",2014-11-21,94.99
7742,"CM-11935","Technology","Phones",2015-09-24,35.12
7743,"KT-16480","Office Supplies","Paper",2017-08-20,25.92
7744,"CP-12340","Office Supplies","Binders",2016-06-17,7.96
7745,"CP-12340","Technology","Phones",2016-06-17,566.97
7746,"CP-12340","Office Supplies","Art",2016-06-17,9.84
7747,"EK-13795","Technology","Accessories",2015-12-19,25.488
7748,"CW-11905","Office Supplies","Fasteners",2015-05-31,7.56
7749,"KH-16510","Furniture","Furnishings",2015-06-18,60.84
7750,"KH-16510","Office Supplies","Storage",2015-06-18,450.04
7751,"KH-16510","Office Supplies","Binders",2015-06-18,34.6
7752,"KH-16510","Technology","Phones",2015-06-18,467.97
7753,"KH-16510","Office Supplies","Binders",2015-06-18,33.02
7754,"AB-10600","Furniture","Furnishings",2015-11-30,17.088
7755,"AH-10075","Office Supplies","Art",2015-12-21,3.008
7756,"CK-12595","Office Supplies","Paper",2017-11-17,268.24
7757,"CK-12595","Technology","Accessories",2017-11-17,431.16
7758,"SP-20620","Technology","Phones",2017-11-13,43.6
7759,"SP-20620","Furniture","Furnishings",2017-11-13,154.95
7760,"JP-15460","Office Supplies","Paper",2016-10-24,15.552
7761,"BG-11035","Office Supplies","Paper",2014-12-06,42.208
7762,"CC-12550","Office Supplies","Paper",2017-12-03,10.368
7763,"SL-20155","Office Supplies","Art",2017-09-26,2.224
7764,"FO-14305","Office Supplies","Envelopes",2015-02-03,74.52
7765,"BB-11545","Office Supplies","Art",2017-08-12,17.52
7766,"BB-11545","Furniture","Chairs",2017-08-12,1779.9
7767,"BB-11545","Office Supplies","Art",2017-08-12,219.9
7768,"DO-13435","Office Supplies","Art",2015-08-24,7.152
7769,"LB-16735","Office Supplies","Paper",2017-11-12,26.72
7770,"TS-21205","Technology","Phones",2016-08-01,1039.728
7771,"TS-21205","Office Supplies","Appliances",2016-08-01,45.96
7772,"CS-12505","Office Supplies","Binders",2016-11-25,456.588
7773,"CS-12505","Technology","Machines",2016-11-25,4499.985
7774,"CS-12505","Technology","Accessories",2016-11-25,59.976
7775,"SP-20920","Office Supplies","Envelopes",2016-04-13,6.12
7776,"CD-12790","Office Supplies","Appliances",2014-12-27,10.98
7777,"CD-12790","Office Supplies","Fasteners",2014-12-27,7.86
7778,"CD-12790","Office Supplies","Storage",2014-12-27,51.45
7779,"CD-12790","Office Supplies","Binders",2014-12-27,37.056
7780,"RF-19840","Office Supplies","Appliances",2016-04-18,203.92
7781,"RF-19840","Technology","Phones",2016-04-18,29.56
7782,"FO-14305","Office Supplies","Binders",2015-03-08,8.568
7783,"ER-13855","Office Supplies","Storage",2016-11-04,45.248
7784,"ER-13855","Furniture","Tables",2016-11-04,876.3
7785,"ER-13855","Office Supplies","Supplies",2016-11-04,185.376
7786,"PB-19150","Office Supplies","Labels",2014-11-29,25.06
